id,title,context,question,answers,target_word,pos_tag
56f9461c9b226e1400dd12eb,List_of_numbered_streets_in_Manhattan,"90th Street is split into two segments. The first segment, West 90th Street begins at Riverside Driv...",Which church is located on East 90th Street between Second and Third Avenue?,"{'text': array(['Our Lady of Good Counsel Church'], dtype=object), 'answer_start': array([457], dtype=int32)}",second,PROPN
56d3802e59d6e41400146578,American_Idol,23-year-old Candice Glover won the season with Kree Harrison taking the runner-up spot. Glover is th...,Which contestant came in second on season 12 of American Idol?,"{'text': array(['Kree Harrison'], dtype=object), 'answer_start': array([47], dtype=int32)}",second,NOUN
56d3831159d6e414001465d2,American_Idol,"Nick Fradiani won the season, defeating Clark Beckham. By winning, Fradiani became the first winner ...",Who came in second on American Idol in season 14?,"{'text': array(['Clark Beckham'], dtype=object), 'answer_start': array([40], dtype=int32)}",second,NOUN
56d3823359d6e414001465ae,American_Idol,"Caleb Johnson was named the winner of the season, with Jena Irene as the runner-up. Johnson released...",Who came in second on season 13 of American Idol?,"{'text': array(['Jena Irene'], dtype=object), 'answer_start': array([55], dtype=int32)}",second,NOUN
56d3762f59d6e4140014647a,American_Idol,"In the May 23 season finale, Jordin Sparks was declared the winner with the runner-up being Blake Le...",Who came in second on season six of American Idol?,"{'text': array(['Blake Lewis'], dtype=object), 'answer_start': array([92], dtype=int32)}",second,NOUN
56d3852a59d6e4140014661a,American_Idol,Voting results have been a consistent source of controversy. The mechanism of voting had also arouse...,Who came in second on season two of American Idol? ,"{'text': array(['Clay Aiken'], dtype=object), 'answer_start': array([179], dtype=int32)}",second,NOUN
5726bf4d708984140094d03b,Hokkien,"Hokkien dialects are analytic; in a sentence, the arrangement of words is important to its meaning. ...","Being topic prominant, what basic sentence pattern is often not used?","{'text': array(['subject–verb–object'], dtype=object), 'answer_start': array([129], dtype=int32)}",sentence,NOUN
5706ee379e06ca38007e921f,Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...","Besides headlines, what is sentence-style capitalization often applied to?","{'text': array(['publication titles'], dtype=object), 'answer_start': array([415], dtype=int32)}",sentence,NOUN
57278b4fdd62a815002e9fda,Crucifixion_of_Jesus,"The only words of Jesus on the cross in the Mark and Matthew accounts, this is a quotation of Psalm ...",How does the sentence appear to historians?,"{'text': array(['a genuine cry'], dtype=object), 'answer_start': array([721], dtype=int32)}",sentence,NOUN
5726c4a7708984140094d0ec,Mali,26 March 1991 is the day that marks the clash between military soldiers and peaceful demonstrating s...,How many people aside from the president received a death sentence? ,"{'text': array(['three associates'], dtype=object), 'answer_start': array([206], dtype=int32)}",sentence,NOUN
5726c4a7708984140094d0ef,Mali,26 March 1991 is the day that marks the clash between military soldiers and peaceful demonstrating s...,Those that received the death sentence had gotten it for their role in what?,"{'text': array(['their part in the decision-making'], dtype=object), 'answer_start': array([290], dtype=int32)}",sentence,NOUN
5706ee379e06ca38007e921d,Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",What is an alternative name for sentence-style capitalization?,"{'text': array(['sentence case'], dtype=object), 'answer_start': array([374], dtype=int32)}",sentence,NOUN
5706ee379e06ca38007e921b,Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",What is the basis of capitalization standards for the sentence-style capitalization?,"{'text': array(['sentences'], dtype=object), 'answer_start': array([329], dtype=int32)}",sentence,NOUN
5726bf4d708984140094d03a,Hokkien,"Hokkien dialects are analytic; in a sentence, the arrangement of words is important to its meaning. ...",What pattern does a basic Hokkien sentence follow?,"{'text': array(['subject–verb–object'], dtype=object), 'answer_start': array([129], dtype=int32)}",sentence,NOUN
57101180b654c5140001f7ad,Capital_punishment_in_the_United_States,"The death penalty is sought and applied more often in some jurisdictions, not only between states bu...",What percentage of murderers in the United States are given a death sentence?,"{'text': array(['2.5'], dtype=object), 'answer_start': array([167], dtype=int32)}",sentence,NOUN
5724fd9a0ba9f01400d97c1f,Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...",What person recieved a seven year transportation sentence for striking Victoria on the head with his cane? ,"{'text': array(['Robert Pate'], dtype=object), 'answer_start': array([1052], dtype=int32)}",sentence,NOUN
5724fd9a0ba9f01400d97c1c,Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...",What was John Francis's eventual sentence for the attempt on the Queens life? ,"{'text': array(['transportation for life'], dtype=object), 'answer_start': array([511], dtype=int32)}",sentence,NOUN
56f72f20711bf01900a44a3a,Josip_Broz_Tito,"Prime Minister Josip Broz Tito met with the president of the Bishops' Conference of Yugoslavia, Aloy...",What was Stepinac's sentence shortened to?,"{'text': array(['house-arrest'], dtype=object), 'answer_start': array([826], dtype=int32)}",sentence,NOUN
570c285fec8fbc190045bcbc,Federal_Bureau_of_Investigation,"In 2003 a congressional committee called the FBI's organized crime informant program ""one of the gre...",What was the death sentence reduced to?,"{'text': array(['life in prison'], dtype=object), 'answer_start': array([450], dtype=int32)}",sentence,NOUN
570ff9cda58dae1900cd679c,Capital_punishment_in_the_United_States,"At times when a death sentence is affirmed on direct review, it is considered final. Yet, supplement...","When a prisoner is given a death sentence in a state, what is the first step of collateral review?","{'text': array(['state collateral review'], dtype=object), 'answer_start': array([463], dtype=int32)}",sentence,NOUN
57264c62dd62a815002e80d3,Dutch_language,Attestations of Old Dutch sentences are extremely rare. The oldest one first recorded has been found...,Where did the monk who wrote the most famous Old Dutch sentence live?,"{'text': array(['Rochester, England'], dtype=object), 'answer_start': array([850], dtype=int32)}",sentence,NOUN
5706ee379e06ca38007e921e,Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",Which popular global publisher utilizes sentence case for titles and headers?,"{'text': array(['International Organization for Standardization'], dtype=object), 'answer_start': array([620], dtype=int32)}",sentence,NOUN
5727fe34ff5b5019007d9a6a,Gamal_Abdel_Nasser,The crowd roared in approval and Arab audiences were electrified. The assassination attempt backfire...,Who avoided a death sentence in favor of 15 years in jail?,"{'text': array(['Sayyid Qutb'], dtype=object), 'answer_start': array([497], dtype=int32)}",sentence,NOUN
56f89fdc9b226e1400dd0cf3,Virgil,"Even as the Western Roman empire collapsed, literate men acknowledged that Virgil was a master poet....","Who cautioned ""we ought not to relate their lying fables, lest we fall under sentence of eternal death""?","{'text': array(['Gregory of Tours'], dtype=object), 'answer_start': array([101], dtype=int32)}",sentence,NOUN
5724fd9a0ba9f01400d97c1d,Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...","Who shot at Queen Victoria on July 3, days after John Francis's sentence was commuted? ","{'text': array(['John William Bean'], dtype=object), 'answer_start': array([536], dtype=int32)}",sentence,NOUN
57267215dd62a815002e851e,East_India_Company,"In 1838 with the amount of smuggled opium entering China approaching 1,400 tons a year, the Chinese ...",in 1838 what was the sentence for smuggling opium in to China?,"{'text': array(['death penalty'], dtype=object), 'answer_start': array([110], dtype=int32)}",sentence,NOUN
56bea27b3aeaaa14008c9199,Beyoncé,"On February 6, 2016, one day before her performance at the Super Bowl, Beyoncé released a new single...","Beyonce released the song ""Formation"" on which online music service?","{'text': array(['Tidal'], dtype=object), 'answer_start': array([140], dtype=int32)}",service,NOUN
56d131ad17492d1400aabbd5,Kanye_West,"On July 19, 2013, West was leaving LAX as he was surrounded by dozens of paparazzi. West became incr...",How many hours of community service did Kanye receive?,"{'text': array(['250'], dtype=object), 'answer_start': array([359], dtype=int32)}",service,NOUN
56d2675b59d6e41400145f76,To_Kill_a_Mockingbird,"Despite her editors' warnings that the book might not sell well, it quickly became a sensation, brin...",The book's availablity increased through inclusion in what book service?,"{'text': array(['Book of the Month Club'], dtype=object), 'answer_start': array([306], dtype=int32)}",service,NOUN
56cff593234ae51400d9c171,New_York_City,"Silicon Alley, centered in Manhattan, has evolved into a metonym for the sphere encompassing the New...",The technology sector of work in NYC has how many employees in its service?,"{'text': array(['300,000'], dtype=object), 'answer_start': array([1284], dtype=int32)}",service,NOUN
56cf2c09aab44d1400b88dc1,New_York_City,"The City of New York has a complex park system, with various lands operated by the National Park Ser...",What federal service operates New York City parks?,"{'text': array(['National Park Service'], dtype=object), 'answer_start': array([83], dtype=int32)}",service,NOUN
56cfafaf234ae51400d9be68,New_York_City,The television industry developed in New York and is a significant employer in the city's economy. T...,What is the name of the city's public television service?,"{'text': array(['NYCTV'], dtype=object), 'answer_start': array([392], dtype=int32)}",service,NOUN
56bfe0a9a10cfb1400551361,Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",What kind of service is Tidal?,"{'text': array(['music streaming service'], dtype=object), 'answer_start': array([105], dtype=int32)}",service,NOUN
56de826ccffd8e1900b4b9ac,BBC_Television,"The BBC also introduced Ceefax, the first teletext service, starting in 1974. This service allows BB...",What kind of service was Ceefax?,"{'text': array(['teletext'], dtype=object), 'answer_start': array([42], dtype=int32)}",service,NOUN
56d463112ccc5a1400d8312c,Kanye_West,"On March 30, 2015, it was announced that West is a co-owner, with various other music artists, in th...",What music service is a huge competitor for Tidal?,"{'text': array(['Spotify'], dtype=object), 'answer_start': array([693], dtype=int32)}",service,NOUN
56d4f63e2ccc5a1400d8338e,Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",What music service is accused of providing low royalty amounts?,"{'text': array(['Spotify'], dtype=object), 'answer_start': array([717], dtype=int32)}",service,NOUN
56d11c7317492d1400aab9b3,Kanye_West,"On March 30, 2015, it was announced that West is a co-owner, with various other music artists, in th...",What music streaming service is Kanye West a co-owner of?,"{'text': array(['Tidal'], dtype=object), 'answer_start': array([126], dtype=int32)}",service,NOUN
56df6fe956340a1900b29b4b,Plymouth,The A38 dual-carriageway runs from east to west across the north of the city. Within the city it is ...,What park and ride service is located at George Junction?,"{'text': array(['Plymouth City Airport'], dtype=object), 'answer_start': array([595], dtype=int32)}",service,NOUN
56d38c2d59d6e4140014670d,American_Idol,American Idol prominent display of its sponsors' logo and products had been noted since the early se...,What service did AT&T promote on American Idol as a way of voting? ,"{'text': array(['text-messaging'], dtype=object), 'answer_start': array([291], dtype=int32)}",service,NOUN
56cfb8e5234ae51400d9beed,IPod,"At the time the store was introduced, purchased audio files used the AAC format with added encryptio...",What was the name of the premium service that offered higher quality and DRM-free songs?,"{'text': array(['iTunes Plus'], dtype=object), 'answer_start': array([512], dtype=int32)}",service,NOUN
56bfa8bba10cfb140055120d,Beyoncé,"On February 6, 2016, one day before her performance at the Super Bowl, Beyoncé released a new single...",What was the name of the streaming service?,"{'text': array(['Tidal'], dtype=object), 'answer_start': array([140], dtype=int32)}",service,NOUN
56df712e5ca0a614008f9a4f,Plymouth,"Plymouth railway station, which opened in 1877, is managed by Great Western Railway and also sees tr...",When did Plymouth's railroad station open for service?,"{'text': array(['1877'], dtype=object), 'answer_start': array([42], dtype=int32)}",service,NOUN
56bed2993aeaaa14008c94c9,Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...","When was it discovered Beyonce was a co-owner of the music service, Tidal?","{'text': array(['March 30, 2015'], dtype=object), 'answer_start': array([3], dtype=int32)}",service,NOUN
56cbf5106d243a140015ee1b,Frédéric_Chopin,Two Polish friends in Paris were also to play important roles in Chopin's life there. His fellow stu...,Who is stated as a jack of all trades in service to Frédéric?,"{'text': array(['Julian Fontana'], dtype=object), 'answer_start': array([133], dtype=int32)}",service,NOUN
56cdcf7d62d2951400fa686d,Spectre_(2015_film),"Following Garreth Mallory's promotion to M, on a mission in Mexico City unofficially ordered by a po...",Who removed James Bond from active service?,"{'text': array(['M'], dtype=object), 'answer_start': array([18], dtype=int32)}",service,NOUN
56d5202a2593cc1400307a96,2008_Sichuan_earthquake,"China Mobile had more than 2,300 base stations suspended due to power disruption or severe telecommu...",Whose service in Wenchuan was cut off?,"{'text': array(['China Unicom'], dtype=object), 'answer_start': array([200], dtype=int32)}",service,NOUN
5731f388b9d445190005e6de,Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",Are snate majority leaders more influential than Speaker of the house??,"{'text': array(['Majority Leaders have been more influential than the Speaker'],       dtype=object), 'answer_start': array([299], dtype=int32)}",speaker,PROPN
57320884b9d445190005e74e,Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",Between majority leader and speaker what roles did Boehner have?,"{'text': array(['Republican House leader and Minority Leader from 2007 to 2011'],       dtype=object), 'answer_start': array([786], dtype=int32)}",speaker,NOUN
5731f388b9d445190005e6dd,Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",Does speaker of the House participate in dbate?,"{'text': array(['Typically, the Speaker does not participate in debate'],       dtype=object), 'answer_start': array([199], dtype=int32)}",speaker,NOUN
5726910cdd62a815002e89d2,Dutch_language,"Like most Germanic languages, Dutch forms noun compounds, where the first noun modifies the category...","How would a Dutch speaker say ""doghouse""?","{'text': array(['hondenhok'], dtype=object), 'answer_start': array([122], dtype=int32)}",speaker,NOUN
57265bf4f1498d1400e8dd23,Dutch_language,"Next to sound shifts, there are ample examples of suffix differences. Often simple suffix shifts (li...","How would you tell a West Flemish speaker ""yes""?","{'text': array(['ja'], dtype=object), 'answer_start': array([309], dtype=int32)}",speaker,NOUN
57265aba5951b619008f7079,Dutch_language,The different dialects show many sound shifts in different vowels (even shifting between diphthongs ...,"If a West Fleming speaker were being extra careful to avoid the silent ""h,"" they might over-correct into what sound?","{'text': array(['g-sound'], dtype=object), 'answer_start': array([781], dtype=int32)}",speaker,NOUN
57267326dd62a815002e853e,Napoleon,"Despite the failures in Egypt, Napoleon returned to a hero's welcome. He drew together an alliance w...",Napoleon's ally Roger Ducos was the speaker for what organization?,"{'text': array(['the Council of Five Hundred'], dtype=object), 'answer_start': array([168], dtype=int32)}",speaker,NOUN
57320884b9d445190005e74c,Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",Since 1995 who is the only majority leader to become speaker?,"{'text': array(['John Boehner'], dtype=object), 'answer_start': array([670], dtype=int32)}",speaker,NOUN
56fc44bb2603e7140040a04d,Phonology,Part of the phonological study of a language therefore involves looking at data (phonetic transcript...,What kind of speaker data does studying a language phonologically involve examining? ,"{'text': array(['native'], dtype=object), 'answer_start': array([122], dtype=int32)}",speaker,NOUN
572a5db3b8ce0319002e2adf,Friedrich_Hayek,"In February 1975, Margaret Thatcher was elected leader of the British Conservative Party. The Instit...",What path was suggested as the right one for Margaret Thatcher's party by a speaker?,"{'text': array(['the 'middle way''], dtype=object), 'answer_start': array([322], dtype=int32)}",speaker,NOUN
57265aba5951b619008f7078,Dutch_language,The different dialects show many sound shifts in different vowels (even shifting between diphthongs ...,"What word that means ""hero"" would a West Fleming speaker probably pronounce the same as ""geld""?","{'text': array(['held'], dtype=object), 'answer_start': array([640], dtype=int32)}",speaker,NOUN
56cd8dbf62d2951400fa66f2,The_Legend_of_Zelda:_Twilight_Princess,The GameCube and Wii versions feature several minor differences in their controls. The Wii version o...,Where is the speaker located on the Wii console?,"{'text': array(['Wii Remote'], dtype=object), 'answer_start': array([171], dtype=int32)}",speaker,NOUN
57265bf4f1498d1400e8dd26,Dutch_language,"Next to sound shifts, there are ample examples of suffix differences. Often simple suffix shifts (li...",Which is easier for a non-native speaker to imitate: grammar rules or sound shifts?,"{'text': array(['sound shifts'], dtype=object), 'answer_start': array([490], dtype=int32)}",speaker,NOUN
573209d50fdd8d15006c66f9,Party_leaders_of_the_United_States_House_of_Representatives,"Traditionally, the Speaker is reckoned as the leader of the majority party in the House, with the Ma...",Who overshadowed House Speaker Dennis Hastert?,"{'text': array(['Majority Leader Tom DeLay'], dtype=object), 'answer_start': array([566], dtype=int32)}",speaker,PROPN
573190e9a5e9cc1400cdc0b2,Muammar_Gaddafi,"Biographers Blundy and Lycett believed that he was ""a populist at heart."" Throughout Libya, crowds o...",Who stated that Gaddafi was a gifted speaker?,"{'text': array(['Bianco'], dtype=object), 'answer_start': array([388], dtype=int32)}",speaker,NOUN
57320884b9d445190005e74d,Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",Who succeeded Newt Gingrich as Speaker?,"{'text': array(['Dennis Hastert'], dtype=object), 'answer_start': array([1111], dtype=int32)}",speaker,PROPN
5732003be99e3014001e6432,Party_leaders_of_the_United_States_House_of_Representatives,"The current Minority Leader Nancy Pelosi, of the United States House of Representatives serves as fl...",Who takes over as Speaker if the minority party gains control of the house?,"{'text': array(['Minority Leader is usually the party's top choice for Speaker'],       dtype=object), 'answer_start': array([432], dtype=int32)}",speaker,PROPN
5731f388b9d445190005e6e0,Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",Who was speaker of the house When Tom Delay was Majority leader?,"{'text': array(['Dennis Hastert'], dtype=object), 'answer_start': array([415], dtype=int32)}",speaker,NOUN
572c8173dfb02c14005c6b81,Tennessee,"In 2002, businessman Phil Bredesen was elected as the 48th governor. Also in 2002, Tennessee amended...",Who was the first Republican Speaker of the Tennessee state senate since Democrats took control in the Reconstruction era?,"{'text': array(['Ron Ramsey'], dtype=object), 'answer_start': array([373], dtype=int32)}",speaker,PROPN
57264e6f708984140094c1ee,Dutch_language,Old Dutch naturally evolved into Middle Dutch. The year 1150 is often cited as the time of the disco...,Would a text written in Middle Dutch be readable or unintelligible for a Dutch speaker today?,"{'text': array(['readable'], dtype=object), 'answer_start': array([558], dtype=int32)}",speaker,NOUN
56e777fc37bdd419002c3fed,Daylight_saving_time,"Clock shifts were found to increase the risk of heart attack by 10 percent, and to disrupt sleep and...","According to the Swedish study in 2008, for how many weekdays following the ""spring forward"" do you have a higher risk of heart attack?","{'text': array(['three'], dtype=object), 'answer_start': array([461], dtype=int32)}",spring,PROPN
56e7334700c9c71400d76ef2,Daylight_saving_time,Coordination strategies differ when adjacent time zones shift clocks. The European Union shifts all ...,"For one hour each spring, how far ahead of Pacific Time is Mountain Time in the United States?","{'text': array(['two hours'], dtype=object), 'answer_start': array([465], dtype=int32)}",spring,NOUN
56f8aa359e9bad19000a0297,Alps,Alpine plants such the Alpine gentian grow in abundance in areas such as the meadows above the Laute...,How many species of the early-spring blooming flower grow in the Alps?,"{'text': array(['40 species'], dtype=object), 'answer_start': array([169], dtype=int32)}",spring,NOUN
572692ba708984140094ca9e,Cubism,Cubism began between 1907 and 1911. Pablo Picasso's 1907 painting Les Demoiselles d'Avignon has ofte...,In the spring of what year did the first organized exhibition by cubist appear?,"{'text': array(['1911'], dtype=object), 'answer_start': array([538], dtype=int32)}",spring,NOUN
57069c6952bb891400689ae5,New_Delhi,"Religious festivals include Diwali (the festival of light), Maha Shivaratri, Teej, Guru Nanak Jayant...",The Spring Festival which is held each year in Delhi is also known by what name?,"{'text': array(['Vasant Panchami'], dtype=object), 'answer_start': array([476], dtype=int32)}",spring,PROPN
572687a75951b619008f75ec,Chicago_Cubs,The curious location on Catalina Island stemmed from Cubs owner William Wrigley Jr.'s then-majority ...,What did Wrigley construct on the island to house the Cubs in Spring training?,"{'text': array(['a ballpark'], dtype=object), 'answer_start': array([152], dtype=int32)}",spring,NOUN
56e7b94300c9c71400d77563,Nanjing,"The radish is also a typical food representing people of Nanjing, which has been spread through word...",What does the radish taste like in the spring?,"{'text': array(['very juicy and sweet'], dtype=object), 'answer_start': array([306], dtype=int32)}",spring,NOUN
56e79d0e37bdd419002c4239,Nanjing,"Nanjing is endowed with rich natural resources, which include more than 40 kinds of minerals. Among ...",What hot spring is in Jiangning?,"{'text': array(['Tangshan Hot Spring'], dtype=object), 'answer_start': array([412], dtype=int32)}",spring,NOUN
56e78dab37bdd419002c4120,Daylight_saving_time,"The North American mnemonic ""spring forward, fall back"" (also ""spring ahead ..."", ""spring up ..."", a...","What is a language like ""spring forward, fall back"" that acts as a trigger for memory called?","{'text': array(['mnemonic'], dtype=object), 'answer_start': array([19], dtype=int32)}",spring,NOUN
5705f69d75f01819005e77cb,Bird_migration,Many bird populations migrate long distances along a flyway. The most common pattern involves flying...,What is the most common pattern of migration in the spring?,"{'text': array(['flying north'], dtype=object), 'answer_start': array([94], dtype=int32)}",spring,NOUN
5706bbd02eaba6190074acb7,Bird_migration,Migrating birds can lose their way and appear outside their normal ranges. This can be due to flying...,What other location is famous for spring overshoot?,"{'text': array(['Spurn in England'], dtype=object), 'answer_start': array([403], dtype=int32)}",spring,NOUN
56e74b9f37bdd419002c3e2a,Daylight_saving_time,"The war's end swung the pendulum back. Farmers continued to dislike DST, and many countries repealed...",What spring holiday did Britain adjust its DST schedule around?,"{'text': array(['Easter'], dtype=object), 'answer_start': array([314], dtype=int32)}",spring,NOUN
56f989239b226e1400dd153a,Zhejiang,"There are over three thousand islands along the rugged coastline of Zhejiang. The largest, Zhoushan ...",When does Spring start in Zhejiang?,"{'text': array(['March'], dtype=object), 'answer_start': array([329], dtype=int32)}",spring,PROPN
56e78bd100c9c71400d77286,Daylight_saving_time,The name of local time typically changes when DST is observed. American English replaces standard wi...,"When the UK changes their clocks forward in the spring, what do they call the time they're then observing?","{'text': array(['British Summer Time'], dtype=object), 'answer_start': array([273], dtype=int32)}",spring,NOUN
57268816dd62a815002e885e,Chicago_Cubs,The former location in Mesa is actually the second HoHoKam Park; the first was built in 1976 as the ...,When was the spring training home of the Oakland Athletics built?,"{'text': array(['1976'], dtype=object), 'answer_start': array([88], dtype=int32)}",spring,NOUN
56d31f8a59d6e41400146263,Frédéric_Chopin,"In the spring of 1834, Chopin attended the Lower Rhenish Music Festival in Aix-la-Chapelle with Hill...",Where did Chopin and Hiller go with the person Chopin met in the spring of 1834?,"{'text': array(['Düsseldorf'], dtype=object), 'answer_start': array([194], dtype=int32)}",spring,NOUN
56d3711659d6e414001463ce,Frédéric_Chopin,"In April, during the Revolution of 1848 in Paris, he left for London, where he performed at several ...",Where did Chopin go in the spring of 1848?,"{'text': array(['London'], dtype=object), 'answer_start': array([62], dtype=int32)}",spring,NOUN
572686975951b619008f75a3,Chicago_Cubs,"The Cubs' current spring training facility is located in Sloan Park in |Mesa, Arizona, where they pl...",Where is the Cubs' current spring  training facility located?,"{'text': array(['Sloan Park'], dtype=object), 'answer_start': array([57], dtype=int32)}",spring,NOUN
57268614dd62a815002e8818,Chicago_Cubs,"The Chicago White Stockings, (today's Chicago Cubs), began spring training in Hot Springs, Arkansas ...","Who began spring training in Hot Springs, Arkansas in 1886?","{'text': array(['Chicago White Stockings'], dtype=object), 'answer_start': array([4], dtype=int32)}",spring,NOUN
56cbfbdd6d243a140015ee36,Frédéric_Chopin,"In the spring of 1834, Chopin attended the Lower Rhenish Music Festival in Aix-la-Chapelle with Hill...",Who did Frédéric meet in the spring of 1834 at the Lower Rhenish Music Festival?,"{'text': array(['Felix Mendelssohn'], dtype=object), 'answer_start': array([137], dtype=int32)}",spring,NOUN
56bed1243aeaaa14008c94b3,Beyoncé,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wis...","Beyonce worked with who on her perfumes, True Star and True Star Gold?","{'text': array(['Tommy Hilfiger'], dtype=object), 'answer_start': array([24], dtype=int32)}",star,PROPN
56d4e9d12ccc5a1400d8333e,Beyoncé,"Beyoncé's work has influenced numerous artists including Adele, Ariana Grande, Lady Gaga, Bridgit Me...",Beyoncé's Pepsi commercial inspired which star to join Pepsi's global campaign in 2012?,"{'text': array(['Nicki Minaj'], dtype=object), 'answer_start': array([517], dtype=int32)}",star,NOUN
56be91b23aeaaa14008c90f2,Beyoncé,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside ...",Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"{'text': array(['2006'], dtype=object), 'answer_start': array([1212], dtype=int32)}",star,NOUN
56d4d0c32ccc5a1400d8324e,Beyoncé,"Beyoncé is believed to have first started a relationship with Jay Z after a collaboration on ""'03 Bo...","In which music video did Beyoncé star as Jay Z's girlfriend, creating speculation about their relationship?","{'text': array([''03 Bonnie & Clyde'], dtype=object), 'answer_start': array([94], dtype=int32)}",star,NOUN
56d484312ccc5a1400d8315e,Beyoncé,"In July 2002, Beyoncé continued her acting career playing Foxxy Cleopatra alongside Mike Myers in th...",What film did Beyoncé star in with Mike Myers in 2002?,"{'text': array(['Austin Powers in Goldmember'], dtype=object), 'answer_start': array([115], dtype=int32)}",star,NOUN
56d371e359d6e414001463d9,American_Idol,"In what was to become a tradition, Clarkson performed the coronation song during the finale, and rel...",What film did Kelly Clarkson and Justin Guarini star in after they were on American Idol?,"{'text': array(['From Justin to Kelly'], dtype=object), 'answer_start': array([456], dtype=int32)}",star,NOUN
56db2b7fe7c41114004b4e8e,2008_Summer_Olympics_torch_relay,"The outreach director of HRTR, Susan Prager, is also the communication director of ""Friends of Falun...",What football star backed out due to relay controversy?,"{'text': array(['Diego Maradona'], dtype=object), 'answer_start': array([271], dtype=int32)}",star,NOUN
56bf8c8aa10cfb140055116d,Beyoncé,"In July 2002, Beyoncé continued her acting career playing Foxxy Cleopatra alongside Mike Myers in th...","What genre of movie did Beyonce star in with Cuba Gooding, Jr?","{'text': array(['musical comedy'], dtype=object), 'answer_start': array([416], dtype=int32)}",star,NOUN
56de8b764396321400ee2a0d,Arnold_Schwarzenegger,"During the 1980s, audiences had an appetite for action films, with both Schwarzenegger and Sylvester...",What other action star was an international hit in the 1980s?,"{'text': array(['Sylvester Stallone'], dtype=object), 'answer_start': array([91], dtype=int32)}",star,NOUN
56bf99aca10cfb14005511a9,Beyoncé,"Beyoncé further expanded her acting career, starring as blues singer Etta James in the 2008 musical ...",What thriller film did Beyonce star in?,"{'text': array(['Obsessed'], dtype=object), 'answer_start': array([703], dtype=int32)}",star,NOUN
56bf91c6a10cfb1400551183,Beyoncé,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside ...",When did Destiny's Child get their star on the Hollywood Walk of Fame?,"{'text': array(['March 2006'], dtype=object), 'answer_start': array([1206], dtype=int32)}",star,NOUN
56d4831f2ccc5a1400d83155,Beyoncé,"The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to ...",Which film did Beyoncé star in 2001 with Mekhi Phifer?,"{'text': array(['Carmen: A Hip Hopera'], dtype=object), 'answer_start': array([378], dtype=int32)}",star,NOUN
56d4bd272ccc5a1400d831a0,Beyoncé,Her first acting role of 2006 was in the comedy film The Pink Panther starring opposite Steve Martin...,Which film did Beyoncé star with Steve Martin in?,"{'text': array(['The Pink Panther'], dtype=object), 'answer_start': array([53], dtype=int32)}",star,NOUN
56db2703e7c41114004b4e2d,American_Idol,A special tribute to Simon Cowell was presented in the finale for his final season with the show. Ma...,Which former Idol star made an appearance for Cowell's tribute?,"{'text': array(['Paula Abdul'], dtype=object), 'answer_start': array([143], dtype=int32)}",star,NOUN
56d4bf242ccc5a1400d831c2,Beyoncé,"On April 4, 2008, Beyoncé married Jay Z. She publicly revealed their marriage in a video montage at ...",Which prominent star felt the 2009 Female Video of the Year award should have went to Beyoncé instead of Taylor Swift?,"{'text': array(['Kanye West'], dtype=object), 'answer_start': array([1611], dtype=int32)}",star,NOUN
56d4c0452ccc5a1400d831cb,Beyoncé,"Beyoncé further expanded her acting career, starring as blues singer Etta James in the 2008 musical ...",Which thriller film did Beyoncé star in with Ali Larter?,"{'text': array(['Obsessed.'], dtype=object), 'answer_start': array([703], dtype=int32)}",star,NOUN
