title,context,target_word,question,annotated_question,answers,ambiguity_type,answer_annotation,context_len,orig_len,ambig_len,answer_len
Pub,Pubs may be venues for pub songs and live music. During the 1970s pubs provided an outlet for a numb...,rock,In what decade was Pub rock popular?,In what decade was rock known?,"{'text': ['the 1970s'], 'answer_start': [56]}",lexical,,50,7,6,5
Adult_contemporary_music,The early 1990s marked the softening of urban R&B at the same time alternative rock emerged and trad...,rock,What decade saw the emergence of alternative rock?,What decade saw rock emerge?,"{'text': ['1990s'], 'answer_start': [10]}",lexical,,53,8,5,4
Pub,Pubs may be venues for pub songs and live music. During the 1970s pubs provided an outlet for a numb...,rock,What genre of music was influenced by pub rock?,What genre was shaped by rock?,"{'text': ['Punk music'], 'answer_start': [253]}",lexical,,50,9,6,5
Adult_contemporary_music,"Hard rock had been established as a mainstream genre by 1965. From the end of the 1960s, it became c...",rock,What genre of music was soft rock descended from?,What was soft rock from?,"{'text': ['folk rock'], 'answer_start': [249]}",lexical,,72,9,5,5
Adult_contemporary_music,"Radio stations played Top 40 hits regardless of genre; although, most were in the same genre until t...",rock,What genre of music was was listening to by a different demographic than hard rock?,What genre was for a different crowd than rock?,"{'text': ['disco'], 'answer_start': [207]}",lexical,,59,15,9,4
Saint_Helena,"The island of Saint Helena has a total area of 122 km2 (47 sq mi), and is composed largely of rugged...",rock,What kind of rock are coastal regions of Saint Helena covered with?,What kind of rock is found along Saint Helena’s coast?,"{'text': ['volcanic'], 'answer_start': [112]}",lexical,,257,12,10,4
Adult_contemporary_music,"Soft rock reached its commercial peak in the mid-to-late 1970s with acts such as Toto, England Dan &...",rock,What radio stationed owned by NBC played only soft rock?,Which NBC station aired nothing but rock?,"{'text': ['WYNY'], 'answer_start': [316]}",lexical,,147,10,7,4
Adult_contemporary_music,"Initially, the vocalists consisted of artists such as Frank Sinatra, Doris Day, Johnny Mathis, Conni...",rock,What type of covers of pop and rock songs were usually played on adult contemporary?,What types of rock were on adult contemporary?,"{'text': ['instrumental'], 'answer_start': [185]}",lexical,,70,15,8,4
Adult_contemporary_music,"Hard rock had been established as a mainstream genre by 1965. From the end of the 1960s, it became c...",rock,What type of instruments were prominent in soft rock?,What type of instruments were prominent in rock?,"{'text': ['acoustic'], 'answer_start': [266]}",lexical,,72,9,8,4
Saint_Helena,"There are several rocks and islets off the coast, including: Castle Rock, Speery Island, the Needle,...",rock,Which direction from the island is Frightus Rock located?,Which direction from the island is rock located?,"{'text': ['Southeast'], 'answer_start': [439]}",lexical,,79,9,8,4
Saint_Helena,"There are several rocks and islets off the coast, including: Castle Rock, Speery Island, the Needle,...",rock,Which direction from the island is Lighter Rock located?,Which direction from the island is light rock located?,"{'text': ['West'], 'answer_start': [263]}",lexical,,79,9,9,4
Saint_Helena,"There are several rocks and islets off the coast, including: Castle Rock, Speery Island, the Needle,...",rock,Which direction from the island is Upper Black Rock located?,Which direction from the island is blask rock located?,"{'text': ['South'], 'answer_start': [137]}",lexical,,79,10,9,4
American_Idol,"The finalists were Cook and Archuleta. David Cook was announced the winner on May 21, 2008, the firs...",rock,Who was the first Rock and Roll artist to win American Idol?,The first rock to win American Idol?,"{'text': ['David Cook'], 'answer_start': [39]}",lexical,,43,12,7,5
Middle_Ages,"During the later Roman Empire, the principal military developments were attempts to create an effect...",scale,"Along with lamellar armor, what armor replaced scale armor?",What armor replaced scale?,"{'text': ['mail'], 'answer_start': [1075]}",lexical,,173,9,4,4
Adolescence,"Adolescents tend to associate with ""cliques"" on a small scale and ""crowds"" on a larger scale. During...",scale,"Do adolescents associate with ""cliques"" on a large or small scale?",Do adolescents associate with cliques on some scale?,"{'text': ['small'], 'answer_start': [50]}",lexical,,195,11,8,4
Adolescence,"Adolescents tend to associate with ""cliques"" on a small scale and ""crowds"" on a larger scale. During...",scale,"Do adolescents associate with ""crowds"" on a large or small scale?",Do adolescents associate with crowds on some scale?,"{'text': ['larger'], 'answer_start': [80]}",lexical,,195,11,8,4
Somalis,Somalis have a rich musical heritage centered on traditional Somali folklore. Most Somali songs are ...,scale,How many notes are in a hepatonic scale?,How many notes are in that scale?,"{'text': ['seven'], 'answer_start': [188]}",lexical,,88,8,7,4
Sexual_orientation,"From at least the late nineteenth century in Europe, there was speculation that the range of human s...",scale,How many points were on each scale?,How many points were on each scale?,"{'text': ['10-point'], 'answer_start': [325]}",lexical,,91,7,7,4
Solar_energy,Solar distillation can be used to make saline or brackish water potable. The first recorded instance...,scale,In what year was a large scale solar distillation project constructed in Las Salinas?,In what year was the project involving scale constructed?,"{'text': ['1872'], 'answer_start': [212]}",lexical,,121,14,9,4
Pitch_(music),"For example, one might refer to the A above middle C as a', A4, or 440 Hz. In standard Western equal...",scale,Music theorist represent pitches using what kind of scale?,What kind of scale is used to arrange pitches?,"{'text': ['numerical'], 'answer_start': [618]}",lexical,,128,9,9,4
Chihuahua_(state),"Under Governor Miguel Ahumada, the education system in the state was unified and brought under tight...",scale,The first large scale dam project was initiated on which river?,The first scale dam project was initiated on which river?,"{'text': ['Chuviscar River'], 'answer_start': [847]}",lexical,,157,11,10,5
MP3,"Besides the bit rate of an encoded piece of audio, the quality of MP3 files also depends on the qual...",scale,"To compare qualities, sound files are evaluated on a scale that ranges from 1 to what?",On what kind of scale are sound files assessed?,"{'text': ['5'], 'answer_start': [461]}",lexical,,87,16,9,4
2008_Sichuan_earthquake,"The map of earthquake intensity published by CEA after surveying 500,000 km2 of the affected area sh...",scale,What does the China Seismic Intensity Scale call the earthquake?,What term does the scale assign to the event?,"{'text': ['very destructive'], 'answer_start': [185]}",lexical,,187,10,9,5
Somalis,Somalis have a rich musical heritage centered on traditional Somali folklore. Most Somali songs are ...,scale,What is an exaple of a hepatonic scale?,What is an exaple of a scale?,"{'text': ['the major scale'], 'answer_start': [215]}",lexical,,88,8,7,6
MP3,"There is no scale factor band 21 (sfb21) for frequencies above approx 16 kHz, forcing the encoder to...",scale,What is the maximum frequency that scale factor band 21 can go up to?,What is the maximum frequency that scale 21 can reach?,"{'text': ['16 kHz'], 'answer_start': [70]}",lexical,,45,14,10,5
Somalis,Somalis have a rich musical heritage centered on traditional Somali folklore. Most Somali songs are ...,scale,What scale is used by most Somali songs?,What scale is used?,"{'text': ['pentatonic'], 'answer_start': [100]}",lexical,,88,8,4,4
Computer,Computers have been used to coordinate information between multiple locations since the 1950s. The U...,scale,What system of the U.S. military's was the first large-scale system to coordinate information between several locations?,What system was first to coordinate information across scale?,"{'text': ['SAGE system'], 'answer_start': [115]}",lexical,,39,17,9,5
Zhejiang,"On Thursday, September 15, 2011, more than 500 people from Hongxiao Village protested over the large...",scale,"What village protested over the large-scale death of fish in a nearby river on September 15, 2011?",What village protested over the scale?,"{'text': ['Hongxiao'], 'answer_start': [59]}",lexical,,99,17,6,4
Computer,"The Manchester Small-Scale Experimental Machine, nicknamed Baby, was the world's first stored-progra...",scale,What was the nickname of the Manchester Small-Scale Experimental Machine?,What nickname was given to the machine using that scale?,"{'text': ['Baby'], 'answer_start': [59]}",lexical,,119,10,10,4
Computer,"The Manchester Small-Scale Experimental Machine, nicknamed Baby, was the world's first stored-progra...",scale,Where was the Manchester Small-Scale Experimental Machine built?,Where was the experiment involving that scale conducted?,"{'text': ['Victoria University of Manchester'], 'answer_start': [132]}",lexical,,119,8,8,7
2008_Summer_Olympics_torch_relay,"The attacks on the torch in London and Paris were described as ""despicable"" by the Chinese governmen...",scale,Who amassed in large scale against protesters?,Who gathered on such a scale?,"{'text': ['counter-protesters'], 'answer_start': [639]}",lexical,,134,7,6,4
Computer,"The Manchester Small-Scale Experimental Machine, nicknamed Baby, was the world's first stored-progra...",scale,Who built the Manchester Small-Scale Experimental Machine?,Who constructed the device associated with this scale?,"{'text': ['Frederic C. Williams, Tom Kilburn and Geoff Tootill'], 'answer_start': [169]}",lexical,,119,7,8,11
Sexual_orientation,"From at least the late nineteenth century in Europe, there was speculation that the range of human s...",scale,Who created the ten point scale on a persons sexuals desire?,Who created the ten point scale?,"{'text': ['Magnus Hirschfeld'], 'answer_start': [201]}",lexical,,91,11,6,5
American_Idol,"The show had originally planned on having four judges following the Pop Idol format; however, only t...",season,"During Season two, which judge quit after a few days?",Which judge left early in the season?,"{'text': ['Angie Martinez'], 'answer_start': [383]}",lexical,,116,10,7,5
New_York_City,The first non-Native American inhabitant of what would eventually become New York City was Dominican...,season,During what season did Juan Rodriguez first come to New York?,During what season did he first arrive in New York?,"{'text': ['winter'], 'answer_start': [259]}",both,,72,11,10,4
New_York_City,"Forty of the city's theaters, with more than 500 seats each, are collectively known as Broadway, aft...",season,How many people attended Broadway shows during the 2013-2014 season?,How many people showed up during that season?,"{'text': ['12.21 million'], 'answer_start': [446]}",lexical,,80,10,8,5
New_York_City,"Forty of the city's theaters, with more than 500 seats each, are collectively known as Broadway, aft...",season,How many people attended a Broadway show in the 2013-4 season?,How many people were there for the season?,"{'text': ['12.21 million'], 'answer_start': [446]}",lexical,,80,11,8,5
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,In what season was Donna Summer a guest judge on American Idol?,In what season summer was a guest?,"{'text': ['season three'], 'answer_start': [128]}",lexical,,103,12,7,5
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,In what season was Lionel Richie a guest judge on American Idol?,In what season was she a guest?,"{'text': ['season two'], 'answer_start': [48]}",both,,103,12,7,5
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,In which season was Shania Twain a guest judge on American Idol?,In what season was she a guest?,"{'text': ['season six'], 'answer_start': [440]}",both,,103,12,7,5
Solar_energy,Deciduous trees and plants have been promoted as a means of controlling solar heating and cooling. W...,season,The placement of deciduous trees on the Equator facing side of a building can have a negative effect on solar availability in which season?,Which season is affected by their placement near the building?,"{'text': ['winter'], 'answer_start': [321]}",lexical,,136,24,10,4
To_Kill_a_Mockingbird,"Sergel's play toured in the UK starting at West Yorkshire Playhouse in Leeds in 2006, and again in 2...",season,The play was the opening act for the starting of the 2013 season at which location?,The season began with a play — where did it happen?,"{'text': ['Regent's Park Open Air Theatre'], 'answer_start': [240]}",lexical,,86,16,11,8
American_Idol,"The show had originally planned on having four judges following the Pop Idol format; however, only t...",season,What New York radio personalty was hired as a judge for American Idol in season two but declined?,What organisation was hired as a judge in season?,"{'text': ['Angie Martinez'], 'answer_start': [383]}",lexical,,116,18,9,5
American_Idol,American Idol employs a panel of judges who critique the contestants' performances. The original jud...,season,What actress is a judge on the most current season of American Idol?,Who is part of the most current season?,"{'text': ['Jennifer Lopez'], 'answer_start': [350]}",lexical,,85,13,8,5
American_Idol,"The show had originally planned on having four judges following the Pop Idol format; however, only t...",season,What radio DJ was originally hired as a judge in season one but declined?,Who was hired as a judge in season?,"{'text': ['Stryker'], 'answer_start': [259]}",lexical,,116,14,8,4
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,Which season eight contestant was a guest judge in season fourteen?,Which contestant from the eighth season took part as a guest in a later season?,"{'text': ['Adam Lambert'], 'answer_start': [576]}",lexical,,103,11,15,5
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,Which season of American Idol featured Katy Perry as a guest judge?,Which season highlighted her as one of the guest?,"{'text': ['season nine'], 'answer_start': [535]}",both,,103,12,9,5
American_Idol,"In season eight, Latin Grammy Award-nominated singer–songwriter and record producer Kara DioGuardi w...",season,Who replaced Paula Abdul as a judge in season nine of American Idol?,Who came in after Paula Abdul during that particular season?,"{'text': ['Ellen DeGeneres'], 'answer_start': [325]}",lexical,,210,13,10,5
American_Idol,"In season eight, Latin Grammy Award-nominated singer–songwriter and record producer Kara DioGuardi w...",season,Who was added as a fourth judge for the eighth season?,Who joined as the fourth member during that season run?,"{'text': ['Kara DioGuardi'], 'answer_start': [84]}",lexical,,210,11,10,5
American_Idol,"In season eight, Latin Grammy Award-nominated singer–songwriter and record producer Kara DioGuardi w...",season,Who was added as a fourth judge in the eighth season of American Idol?,Who was brought in during the season for a fourth spot on the panel?,"{'text': ['Kara DioGuardi'], 'answer_start': [84]}",lexical,,210,14,14,5
American_Idol,"The first season was co-hosted by Ryan Seacrest and Brian Dunkleman. Dunkleman quit thereafter, maki...",season,Who was the only host of American Idol after season one?,Who hosted the show once season one had passed into the next season?,"{'text': ['Ryan Seacrest'], 'answer_start': [34]}",lexical,,26,11,13,5
American_Idol,"Guest judges may occasionally be introduced. In season two, guest judges such as Lionel Richie and R...",season,Who were the guest judges in season two?,Who joined in as a guest during the second season round?,"{'text': ['Lionel Richie and Robin Gibb'], 'answer_start': [81]}",lexical,,103,8,11,8
Somalis,"Following World War II, Britain retained control of both British Somaliland and Italian Somaliland a...",second,"Along with British Somaliland, what country in the region was a British protectorate after the Second World War?",What country was a British protectorate after the second?,"{'text': ['Italian Somaliland'], 'answer_start': [80]}",lexical,,85,18,9,5
Russian_Soviet_Federative_Socialist_Republic,"At the end of World War II Soviet troops occupied southern Sakhalin Island and the Kuril Islands, ma...",second,"Along with Sakhalin Island, what islands were occupied by the Soviets after the Second World War?",What islands were occupied after the second?,"{'text': ['Kuril Islands'], 'answer_start': [83]}",lexical,,34,16,7,5
Canadian_Armed_Forces,"At the end of the Second World War, Canada possessed the fourth-largest air force and fifth-largest ...",second,Canada had which biggest army during the Second World War?,Canada had which biggest army during the second?,"{'text': ['the largest volunteer army ever'], 'answer_start': [145]}",lexical,,87,10,8,8
Canon_law,"The first Code of Canon Law, 1917, was mostly for the Roman Rite, with limited application to the Ea...",second,During what years was the Second Vatican Council held?,During what years was the second held by religious leaders?,"{'text': ['1962 - 1965'], 'answer_start': [151]}",lexical,,63,9,10,6
Saint_Helena,The island was uninhabited when discovered by the Portuguese in 1502. One of the most remote islands...,second,How many Boers were taken prisoner during the Second Boer War?,How many Boers were taken during the second?,"{'text': ['more than 5,000'], 'answer_start': [349]}",lexical,,70,11,8,6
List_of_numbered_streets_in_Manhattan,"E 122nd Street runs four blocks (2,250 feet (690 m)) west from the intersection of Second Avenue and...",second,How many blocks west of Second Avenue does E 122nd Street run?,How many blocks west of second does the street run?,"{'text': ['four'], 'answer_start': [20]}",lexical,,47,12,10,4
Computer,It combined the high speed of electronics with the ability to be programmed for many complex problem...,second,How many times could it add or subtract a second?,How many times could it take a second?,"{'text': ['5000'], 'answer_start': [128]}",lexical,,116,10,8,4
American_Idol,"Phillips became the winner, beating Sanchez. Prior to the announcement of the winner, season five fi...",second,In What season did Diana DeGarmo come in second on American Idol?,What season did Diana DeGarmo second on American Idol?,"{'text': ['three'], 'answer_start': [145]}",lexical,,32,12,9,4
Spectre_(2015_film),"In China, it opened on 12 November and earned $15 million on its opening day, which is the second bi...",second,Spectre came in second in opening day gross in China behind what movie?,Spectre opened as the second behind which title?,"{'text': ['Mission: Impossible – Rogue Nation'], 'answer_start': [187]}",lexical,,155,13,8,8
Buddhism,The second truth is that the origin of dukkha can be known. Within the context of the four noble tru...,second,What does the second of the Four Noble Truths explain?,What does the second explain in the sequence of truths?,"{'text': ['that the origin of dukkha can be known'], 'answer_start': [20]}",lexical,,82,10,10,11
High-definition_television,Standard 35mm photographic film used for cinema projection has a much higher image resolution than H...,second,What is achieved by the 3:2 Pulldown technique producing a total time of 1/12 of a second for two frames?,What is produced when a second occurs for two frames?,"{'text': ['the correct average film frame rate'], 'answer_start': [810]}",lexical,,147,20,10,9
List_of_numbered_streets_in_Manhattan,A section of East 58th Street 40°45′40.3″N 73°57′56.9″W﻿ / ﻿40.761194°N 73.965806°W﻿ / 40.761194; -7...,second,What is the section of East 58th Street between Lexington and Second Avenues known as?,What is the section known as between Lexington and Second?,"{'text': ['Designers' Way'], 'answer_start': [158]}",lexical,,37,15,10,5
Plymouth,"Throughout the Industrial Revolution, Plymouth grew as a commercial shipping port, handling imports ...",second,What is the term used to describe the attacks on Plymouth during the Second World War?,What is the term for the Plymouth attacks during the second?,"{'text': ['Plymouth Blitz'], 'answer_start': [717]}",lexical,,140,16,11,5
Alps,"During the Second Punic War in 218 BC, the Carthaginian general Hannibal probably crossed the Alps w...",second,When was the Second Punic War?,When was the second?,"{'text': ['218 BC'], 'answer_start': [31]}",lexical,,91,6,4,5
List_of_numbered_streets_in_Manhattan,"90th Street is split into two segments. The first segment, West 90th Street begins at Riverside Driv...",second,Which church is located on East 90th Street between Second and Third Avenue?,Which church stands between Second?,"{'text': ['Our Lady of Good Counsel Church'], 'answer_start': [457]}",lexical,,133,13,5,9
American_Idol,23-year-old Candice Glover won the season with Kree Harrison taking the runner-up spot. Glover is th...,second,Which contestant came in second on season 12 of American Idol?,Which contestant came in second on the show?,"{'text': ['Kree Harrison'], 'answer_start': [47]}",lexical,,67,11,8,5
American_Idol,"Nick Fradiani won the season, defeating Clark Beckham. By winning, Fradiani became the first winner ...",second,Who came in second on American Idol in season 14?,Who landed in second during season 14?,"{'text': ['Clark Beckham'], 'answer_start': [40]}",lexical,,42,10,7,5
American_Idol,"Caleb Johnson was named the winner of the season, with Jena Irene as the runner-up. Johnson released...",second,Who came in second on season 13 of American Idol?,Who landed in second during season 13?,"{'text': ['Jena Irene'], 'answer_start': [55]}",lexical,,33,10,7,5
American_Idol,"In the May 23 season finale, Jordin Sparks was declared the winner with the runner-up being Blake Le...",second,Who came in second on season six of American Idol?,Who came in second on the show?,"{'text': ['Blake Lewis'], 'answer_start': [92]}",lexical,,28,10,7,5
American_Idol,Voting results have been a consistent source of controversy. The mechanism of voting had also arouse...,second,Who came in second on season two of American Idol?,Who landed in second during season 2?,"{'text': ['Clay Aiken'], 'answer_start': [179]}",lexical,,99,10,7,5
Hokkien,"Hokkien dialects are analytic; in a sentence, the arrangement of words is important to its meaning. ...",sentence,"Being topic prominant, what basic sentence pattern is often not used?",What kind of sentence is not commonly used?,"{'text': ['subject–verb–object'], 'answer_start': [129]}",lexical,,91,11,8,4
Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",sentence,"Besides headlines, what is sentence-style capitalization often applied to?",Where else is sentence used?,"{'text': ['publication titles'], 'answer_start': [415]}",lexical,,88,9,5,5
Crucifixion_of_Jesus,"The only words of Jesus on the cross in the Mark and Matthew accounts, this is a quotation of Psalm ...",sentence,How does the sentence appear to historians?,How does the sentence seem to them?,"{'text': ['a genuine cry'], 'answer_start': [721]}",both,,152,7,7,6
Mali,26 March 1991 is the day that marks the clash between military soldiers and peaceful demonstrating s...,sentence,How many people aside from the president received a death sentence?,How many were handed a sentence apart from the president?,"{'text': ['three associates'], 'answer_start': [206]}",lexical,,86,11,10,5
Mali,26 March 1991 is the day that marks the clash between military soldiers and peaceful demonstrating s...,sentence,Those that received the death sentence had gotten it for their role in what?,For what they received a sentence ?,"{'text': ['their part in the decision-making'], 'answer_start': [290]}",both,,86,14,7,8
Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",sentence,What is an alternative name for sentence-style capitalization?,What is an alternative name for sentence?,"{'text': ['sentence case'], 'answer_start': [374]}",lexical,,88,8,7,5
Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",sentence,What is the basis of capitalization standards for the sentence-style capitalization?,What standard is behind the rules for using sentence?,"{'text': ['sentences'], 'answer_start': [329]}",lexical,,88,11,9,4
Hokkien,"Hokkien dialects are analytic; in a sentence, the arrangement of words is important to its meaning. ...",sentence,What pattern does a basic Hokkien sentence follow?,What pattern does a sentence follow?,"{'text': ['subject–verb–object'], 'answer_start': [129]}",lexical,,91,8,6,4
Capital_punishment_in_the_United_States,"The death penalty is sought and applied more often in some jurisdictions, not only between states bu...",sentence,What percentage of murderers in the United States are given a death sentence?,What percentage in the United States are given a sentence?,"{'text': ['2.5'], 'answer_start': [167]}",lexical,,89,13,10,4
Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...",sentence,What person recieved a seven year transportation sentence for striking Victoria on the head with his cane?,Who recieved a sentence?,"{'text': ['Robert Pate'], 'answer_start': [1052]}",lexical,,216,17,4,5
Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...",sentence,What was John Francis's eventual sentence for the attempt on the Queens life?,What was his sentence eventually called?,"{'text': ['transportation for life'], 'answer_start': [511]}",both,,216,13,6,6
Josip_Broz_Tito,"Prime Minister Josip Broz Tito met with the president of the Bishops' Conference of Yugoslavia, Aloy...",sentence,What was Stepinac's sentence shortened to?,To what was the sentence reduced in the end?,"{'text': ['house-arrest'], 'answer_start': [826]}",lexical,,158,6,9,4
Federal_Bureau_of_Investigation,"In 2003 a congressional committee called the FBI's organized crime informant program ""one of the gre...",sentence,What was the death sentence reduced to?,What was the sentence reduced to?,"{'text': ['life in prison'], 'answer_start': [450]}",lexical,,143,7,6,6
Capital_punishment_in_the_United_States,"At times when a death sentence is affirmed on direct review, it is considered final. Yet, supplement...",sentence,"When a prisoner is given a death sentence in a state, what is the first step of collateral review?","When a person gets a sentence, what is the first step of review?","{'text': ['state collateral review'], 'answer_start': [463]}",lexical,,237,19,13,6
Dutch_language,Attestations of Old Dutch sentences are extremely rare. The oldest one first recorded has been found...,sentence,Where did the monk who wrote the most famous Old Dutch sentence live?,Where did the monk who created the sentence live?,"{'text': ['Rochester, England'], 'answer_start': [850]}",lexical,,150,13,9,5
Letter_case,"The convention followed by many British publishers (including scientific publishers, like Nature, ma...",sentence,Which popular global publisher utilizes sentence case for titles and headers?,Who utilizes sentence?,"{'text': ['International Organization for Standardization'], 'answer_start': [620]}",lexical,,88,11,3,7
Gamal_Abdel_Nasser,The crowd roared in approval and Arab audiences were electrified. The assassination attempt backfire...,sentence,Who avoided a death sentence in favor of 15 years in jail?,Who avoided a sentence?,"{'text': ['Sayyid Qutb'], 'answer_start': [497]}",lexical,,121,12,4,5
Virgil,"Even as the Western Roman empire collapsed, literate men acknowledged that Virgil was a master poet....",sentence,"Who cautioned ""we ought not to relate their lying fables, lest we fall under sentence of eternal death""?",Who spoke of the risk of sentence being upon us?,"{'text': ['Gregory of Tours'], 'answer_start': [101]}",lexical,,53,18,10,6
Queen_Victoria,"On 29 May 1842, Victoria was riding in a carriage along The Mall, London, when John Francis aimed a ...",sentence,"Who shot at Queen Victoria on July 3, days after John Francis's sentence was commuted?",Who acted after John Francis's sentence was altered?,"{'text': ['John William Bean'], 'answer_start': [536]}",lexical,,216,15,8,6
East_India_Company,"In 1838 with the amount of smuggled opium entering China approaching 1,400 tons a year, the Chinese ...",sentence,in 1838 what was the sentence for smuggling opium in to China?,What sentence was used after the act of smuggling opium?,"{'text': ['death penalty'], 'answer_start': [110]}",lexical,,152,12,10,5
Beyoncé,"On February 6, 2016, one day before her performance at the Super Bowl, Beyoncé released a new single...",service,"Beyonce released the song ""Formation"" on which online music service?",On which service was ‘Formation’ issued?,"{'text': ['Tidal'], 'answer_start': [140]}",both,,26,10,6,4
Kanye_West,"On July 19, 2013, West was leaving LAX as he was surrounded by dozens of paparazzi. West became incr...",service,How many hours of community service did Kanye receive?,How many hours of service did he receive?,"{'text': ['250'], 'answer_start': [359]}",both,,197,9,8,4
To_Kill_a_Mockingbird,"Despite her editors' warnings that the book might not sell well, it quickly became a sensation, brin...",service,The book's availablity increased through inclusion in what book service?,What service helped increase the book’s availability?,"{'text': ['Book of the Month Club'], 'answer_start': [306]}",lexical,,60,10,7,8
New_York_City,"Silicon Alley, centered in Manhattan, has evolved into a metonym for the sphere encompassing the New...",service,The technology sector of work in NYC has how many employees in its service?,How many people are currently in service in that sector?,"{'text': ['300,000'], 'answer_start': [1284]}",both,,187,14,10,4
New_York_City,"The City of New York has a complex park system, with various lands operated by the National Park Ser...",service,What federal service operates New York City parks?,Which service manages the parks?,"{'text': ['National Park Service'], 'answer_start': [83]}",lexical,,40,8,5,6
New_York_City,The television industry developed in New York and is a significant employer in the city's economy. T...,service,What is the name of the city's public television service?,What is the name of the public service?,"{'text': ['NYCTV'], 'answer_start': [392]}",lexical,,84,10,8,4
Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",service,What kind of service is Tidal?,What kind of service is that?,"{'text': ['music streaming service'], 'answer_start': [105]}",both,,148,6,6,6
BBC_Television,"The BBC also introduced Ceefax, the first teletext service, starting in 1974. This service allows BB...",service,What kind of service was Ceefax?,What kind of service was that?,"{'text': ['teletext'], 'answer_start': [42]}",both,,48,6,6,4
Kanye_West,"On March 30, 2015, it was announced that West is a co-owner, with various other music artists, in th...",service,What music service is a huge competitor for Tidal?,What service competes with it?,"{'text': ['Spotify'], 'answer_start': [693]}",both,,145,9,5,4
Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",service,What music service is accused of providing low royalty amounts?,Which service gives low royalties?,"{'text': ['Spotify'], 'answer_start': [717]}",lexical,,148,10,5,4
Kanye_West,"On March 30, 2015, it was announced that West is a co-owner, with various other music artists, in th...",service,What music streaming service is Kanye West a co-owner of?,Which service is he part of?,"{'text': ['Tidal'], 'answer_start': [126]}",both,,145,10,6,4
Plymouth,The A38 dual-carriageway runs from east to west across the north of the city. Within the city it is ...,service,What park and ride service is located at George Junction?,What service is located at George Junction?,"{'text': ['Plymouth City Airport'], 'answer_start': [595]}",lexical,,109,10,7,6
American_Idol,American Idol prominent display of its sponsors' logo and products had been noted since the early se...,service,What service did AT&T promote on American Idol as a way of voting?,What service was promoted during the show?,"{'text': ['text-messaging'], 'answer_start': [291]}",lexical,,67,13,7,4
IPod,"At the time the store was introduced, purchased audio files used the AAC format with added encryptio...",service,What was the name of the premium service that offered higher quality and DRM-free songs?,What was that premium service called?,"{'text': ['iTunes Plus'], 'answer_start': [512]}",lexical,,173,15,6,5
Beyoncé,"On February 6, 2016, one day before her performance at the Super Bowl, Beyoncé released a new single...",service,What was the name of the streaming service?,What was the name of the service?,"{'text': ['Tidal'], 'answer_start': [140]}",lexical,,26,8,7,4
Plymouth,"Plymouth railway station, which opened in 1877, is managed by Great Western Railway and also sees tr...",service,When did Plymouth's railroad station open for service?,When did it open for service?,"{'text': ['1877'], 'answer_start': [42]}",both,,80,8,6,4
Beyoncé,"On March 30, 2015, it was announced that Beyoncé is a co-owner, with various other music artists, in...",service,"When was it discovered Beyonce was a co-owner of the music service, Tidal?",When was it revealed she was part of the service?,"{'text': ['March 30, 2015'], 'answer_start': [3]}",both,,148,13,10,6
Frédéric_Chopin,Two Polish friends in Paris were also to play important roles in Chopin's life there. His fellow stu...,service,Who is stated as a jack of all trades in service to Frédéric?,Who is in service to him?,"{'text': ['Julian Fontana'], 'answer_start': [133]}",both,,79,13,6,5
Spectre_(2015_film),"Following Garreth Mallory's promotion to M, on a mission in Mexico City unofficially ordered by a po...",service,Who removed James Bond from active service?,Who removed him from service?,"{'text': ['M'], 'answer_start': [18]}",both,,155,7,5,4
2008_Sichuan_earthquake,"China Mobile had more than 2,300 base stations suspended due to power disruption or severe telecommu...",service,Whose service in Wenchuan was cut off?,Whose service was disrupted?,"{'text': ['China Unicom'], 'answer_start': [200]}",lexical,,47,7,4,5
Party_leaders_of_the_United_States_House_of_Representatives,"Unlike in Westminster style legislatures or as with the Senate Majority Leader, the House Majority L...",speaker,Are snate majority leaders more influential than Speaker of the house??,Are majority leaders more influential than the speaker?,"{'text': ['Majority Leaders have been more influential than the Speaker'], 'answer_start': [299]}",lexical,,90,11,8,12
Party_leaders_of_the_United_States_House_of_Representatives,"Starting with Republican Nicholas Longworth in 1925, and continued through the Democrats' control of...",speaker,Between majority leader and speaker what roles did Boehner have?,"Between the leader and the speaker, what roles were involved?","{'text': ['Republican House leader and Minority Leader from 2007 to 2011'], 'answer_start': [786]}",lexical,,180,10,10,13
